time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,2.576741182613798,7.98883277638164,13.757988494240099,0.47206495220967337,6.096681222141697,0.0,2.524968498850882,7.183924950555752,4.290999072285154,0.11939768357776653,-0.07224254680444106,0.0,449.6942651943031,449.98247943250635,450.29867460504477,450.04377902784637
4.080000000000001,2.731352162881801,8.426769148766153,14.013048969618488,0.47912543619591297,6.092455762945811,0.0,2.6289483733916716,7.4138949912060434,4.2103698460565075,0.11398844097323256,-0.06701725738437354,0.0,449.77543814136004,450.19482474211793,450.27108692468636,449.845361787295
4.14,2.8922444838884744,8.87849069698466,14.263147329171616,0.48581761041541505,6.088626561030113,0.0,2.7343101168224817,7.643385003466116,4.125631708840395,0.1061206976228578,-0.05809221860119472,0.0,449.73489445249595,450.45448290123096,450.3597972648548,449.7336121381773
4.199999999999998,3.059491045606147,9.343955054566619,14.50803820858451,0.4921134937537799,6.0851988112874125,0.0,2.8407130372238787,7.871939828057013,4.036836290336102,0.10244206442204899,-0.05527019575278982,0.0,449.96896086929905,450.19523099816064,450.1268095648783,449.8383833376095
4.259999999999997,3.2331488700443156,9.823100235357503,14.747491856781746,0.49825030430692774,6.081795416919487,0.0,2.948005106719517,8.099378347506804,3.944415134630681,0.10195468514893952,-0.05979900191097403,0.0,450.2482004510877,449.8793778930702,450.06849354736465,450.03796130005094
4.319999999999996,3.4132676095883467,10.315845376950119,14.981280007244802,0.5044412138339496,6.078254237156781,0.0,3.05608749015333,8.325250509770362,3.8479936237588555,0.10552775040757287,-0.05750547977893544,0.0,450.1100885864241,450.2933333934545,449.4789942242261,449.7776715347867
4.379999999999995,3.599899151794259,10.822104783225411,15.209183969081655,0.5106999109308665,6.0748676468949405,0.0,3.165078376611494,8.549844046248486,3.7482768433477225,0.10176336196302904,-0.05439977814243226,0.0,450.14967231566635,450.39887468742864,449.90717096457445,449.61152371247294
4.439999999999993,3.79309420187566,11.341798567172297,15.431009978958782,0.5167214733989205,6.071722192470254,0.0,3.2748480866443197,8.773029172136537,3.64542582683144,0.09739468459280176,-0.04874138535562516,0.0,450.1033768494616,450.5594730614811,450.1116656742207,449.76640964841215
4.499999999999992,3.9928933147692725,11.87483377365861,15.6465736506202,0.52248464572041,6.068936372843655,0.0,3.3851807963886027,8.994526043307031,3.5395704433792377,0.09322658743708669,-0.04216952460630399,0.0,450.15426414036415,450.68467164532973,450.1787580126157,449.848984972005
4.559999999999991,4.1993226975925335,12.421101305101002,15.855699891482562,0.527863744537914,6.06652989796129,0.0,3.495822514604247,9.214074182375121,3.430889569463799,0.08132740661588019,-0.036275250868860326,0.0,450.15311455673213,450.6291850767112,450.61733349739046,449.66062756271253
4.6199999999999894,4.412392399151013,12.9804708672317,16.05822257088015,0.5326609499228585,6.064429349219488,0.0,3.6064991299136064,9.431207254327807,3.319526127238537,0.077055110561314,-0.03259060778911879,0.0,449.99011596833674,450.2878837488909,450.4572069514269,450.11650930685715
4.679999999999988,4.632100369402876,13.552790228589314,16.253995249040774,0.5372530802050726,6.062560335097981,0.0,3.717077723243291,9.64570952767129,3.20592813865632,0.07547613503323965,-0.028415278179092233,0.0,450.0084417835611,450.34608949934363,450.2585225611155,450.13526250126165
4.739999999999987,4.8584366245934,14.13789799584102,16.442891582990466,0.5419109230255845,6.060870114109484,0.0,3.827421057613041,9.85747813358585,3.090335194599655,0.08162260254755724,-0.027685013154392736,0.0,450.0785022278001,450.13742448203124,449.9843182121192,450.48646897171545
4.799999999999986,5.091383046643319,14.735629105047181,16.624791322148997,0.5469760627812406,6.059411980105459,0.0,3.937397613392929,10.066503426292298,2.972694072962104,0.0894922459613832,-0.0182753051836332,0.0,449.7231983761439,450.4849112528065,449.8439873948385,450.4867268444151
4.859999999999984,5.330909284736149,15.345819208873307,16.79956262200332,0.5524912029242293,6.058435613950486,0.0,4.046699666992629,10.272805034317233,2.8527119739053712,0.09637448541265861,-0.012541830926847445,0.0,449.83337294964014,450.2976800384357,449.6879327396281,450.2522514397341
4.919999999999983,5.576968022026951,15.968314132020526,16.967070050973856,0.5584993226255275,6.057899850642933,0.0,4.155108542805178,10.476687744259868,2.7305507435750695,0.10675376494152644,-0.002538333257472371,0.0,449.66110423513396,450.471164809487,449.4832430458633,450.33237070332905
4.979999999999982,5.829494180861715,16.602969546067914,17.127171027939372,0.5651470384388277,6.057865764252536,0.0,4.2622289997379665,10.678192026855958,2.6058065506968306,0.1178463067354377,0.003107079997639548,0.0,449.61794012899406,450.0752660910353,449.4072562312941,450.3164222087915
5.0399999999999805,6.088404140406938,17.249656246042658,17.279715039576452,0.5723604329920553,6.058171465994402,0.0,4.367866649136259,10.877760165976584,2.4786205911315715,0.12459336592536849,0.008800950075251186,0.0,449.58268204149834,450.0438685291185,449.6009712086977,450.1602939005121
