Local time,Open,High,Low,Close,Volume
30.04.2007 23:00:00.000 GMT+0200,1.51380,1.51586,1.50494,1.51103,252475.10040000005
01.05.2007 23:00:00.000 GMT+0200,1.51096,1.51310,1.50410,1.50721,253954.20090000003
02.05.2007 23:00:00.000 GMT+0200,1.50711,1.50918,1.49855,1.50043,253668.19840000002
03.05.2007 23:00:00.000 GMT+0200,1.50051,1.50550,1.49597,1.50508,252311.8010000001
04.05.2007 23:00:00.000 GMT+0200,1.50508,1.50508,1.50508,1.50508,0
05.05.2007 23:00:00.000 GMT+0200,1.50508,1.50508,1.50508,1.50508,0
06.05.2007 23:00:00.000 GMT+0200,1.50500,1.50661,1.49766,1.49821,247528.99869999997
07.05.2007 23:00:00.000 GMT+0200,1.49770,1.49996,1.49268,1.49597,253956.7984
08.05.2007 23:00:00.000 GMT+0200,1.49555,1.50216,1.49418,1.49418,255470.69549999997
09.05.2007 23:00:00.000 GMT+0200,1.49365,1.50175,1.49301,1.49809,254241.6987
10.05.2007 23:00:00.000 GMT+0200,1.49768,1.50767,1.49482,1.50111,254423.79979999998
11.05.2007 23:00:00.000 GMT+0200,1.50111,1.50111,1.50111,1.50111,0
12.05.2007 23:00:00.000 GMT+0200,1.50111,1.50111,1.50111,1.50111,0
13.05.2007 23:00:00.000 GMT+0200,1.50222,1.50614,1.49682,1.49752,260517.80000000005
14.05.2007 23:00:00.000 GMT+0200,1.49732,1.49924,1.48690,1.49266,254509.29930000004
15.05.2007 23:00:00.000 GMT+0200,1.49310,1.49687,1.48749,1.49249,254517.09819999995
16.05.2007 23:00:00.000 GMT+0200,1.49240,1.49553,1.47929,1.48378,252400.1007999999
17.05.2007 23:00:00.000 GMT+0200,1.48323,1.48432,1.46915,1.47015,256053.2019
18.05.2007 23:00:00.000 GMT+0200,1.47015,1.47015,1.47015,1.47015,0
19.05.2007 23:00:00.000 GMT+0200,1.47015,1.47015,1.47015,1.47015,0
20.05.2007 23:00:00.000 GMT+0200,1.47253,1.47404,1.45785,1.46054,248493.89690000002
21.05.2007 23:00:00.000 GMT+0200,1.45998,1.46233,1.45676,1.46073,253582.99900000004
22.05.2007 23:00:00.000 GMT+0200,1.46027,1.46430,1.45568,1.45622,254270.70119999995
23.05.2007 23:00:00.000 GMT+0200,1.45587,1.45840,1.45107,1.45491,254394.59900000005
24.05.2007 23:00:00.000 GMT+0200,1.45451,1.45961,1.44982,1.45141,252991.0975
25.05.2007 23:00:00.000 GMT+0200,1.45141,1.45141,1.45141,1.45141,0
26.05.2007 23:00:00.000 GMT+0200,1.45141,1.45141,1.45141,1.45141,0
27.05.2007 23:00:00.000 GMT+0200,1.45056,1.45473,1.45035,1.45227,259314.79850000003
28.05.2007 23:00:00.000 GMT+0200,1.45223,1.46228,1.44204,1.44358,255391.40090000004
29.05.2007 23:00:00.000 GMT+0200,1.44356,1.44513,1.43524,1.44206,255497.90050000002
30.05.2007 23:00:00.000 GMT+0200,1.44217,1.44307,1.43574,1.43761,255259.50150000004
31.05.2007 23:00:00.000 GMT+0200,1.43751,1.44053,1.42370,1.42620,255240.09960000002
01.06.2007 23:00:00.000 GMT+0200,1.42620,1.42620,1.42620,1.42620,0
02.06.2007 23:00:00.000 GMT+0200,1.42620,1.42620,1.42620,1.42620,0
03.06.2007 23:00:00.000 GMT+0200,1.42599,1.42815,1.41969,1.42778,249188.7011
04.06.2007 23:00:00.000 GMT+0200,1.42728,1.43838,1.42597,1.43767,255487.0992
05.06.2007 23:00:00.000 GMT+0200,1.43717,1.43855,1.42607,1.42900,254609.70140000002
06.06.2007 23:00:00.000 GMT+0200,1.42851,1.43037,1.42358,1.42990,254958.29770000005
07.06.2007 23:00:00.000 GMT+0200,1.42960,1.43229,1.41505,1.41804,253813.7987
08.06.2007 23:00:00.000 GMT+0200,1.41804,1.41804,1.41804,1.41804,0
09.06.2007 23:00:00.000 GMT+0200,1.41804,1.41804,1.41804,1.41804,0
10.06.2007 23:00:00.000 GMT+0200,1.41777,1.41938,1.41433,1.41543,254466.60059999998
11.06.2007 23:00:00.000 GMT+0200,1.41501,1.42054,1.41318,1.41999,255728.0981
12.06.2007 23:00:00.000 GMT+0200,1.41965,1.42565,1.41656,1.41870,253904.9979
13.06.2007 23:00:00.000 GMT+0200,1.41830,1.42272,1.41656,1.42140,255191.7003
14.06.2007 23:00:00.000 GMT+0200,1.42107,1.42955,1.41319,1.42903,254453.40129999994
15.06.2007 23:00:00.000 GMT+0200,1.42903,1.42903,1.42903,1.42903,0
16.06.2007 23:00:00.000 GMT+0200,1.42903,1.42903,1.42903,1.42903,0
17.06.2007 23:00:00.000 GMT+0200,1.42636,1.44142,1.42607,1.43620,261036.3988
18.06.2007 23:00:00.000 GMT+0200,1.43597,1.43897,1.42444,1.42599,254657.7969
19.06.2007 23:00:00.000 GMT+0200,1.42614,1.43468,1.42490,1.42874,254195.5992
20.06.2007 23:00:00.000 GMT+0200,1.42865,1.44017,1.42447,1.43858,252006.20270000002
21.06.2007 23:00:00.000 GMT+0200,1.43850,1.44265,1.43257,1.43781,253730.39979999998
22.06.2007 23:00:00.000 GMT+0200,1.43781,1.43781,1.43781,1.43781,0
23.06.2007 23:00:00.000 GMT+0200,1.43781,1.43781,1.43781,1.43781,0
24.06.2007 23:00:00.000 GMT+0200,1.43942,1.44414,1.43685,1.44034,248453.90189999997
25.06.2007 23:00:00.000 GMT+0200,1.43994,1.44360,1.43673,1.43823,256765.30019999997
26.06.2007 23:00:00.000 GMT+0200,1.43792,1.44171,1.43702,1.43972,256474.1007
27.06.2007 23:00:00.000 GMT+0200,1.43928,1.44118,1.42074,1.42429,256699.59659999996
28.06.2007 23:00:00.000 GMT+0200,1.42383,1.44256,1.41314,1.44209,255824.99880000003
29.06.2007 23:00:00.000 GMT+0200,1.44209,1.44209,1.44209,1.44209,0
30.06.2007 23:00:00.000 GMT+0200,1.44209,1.44209,1.44142,1.44142,0
01.07.2007 23:00:00.000 GMT+0200,1.43847,1.44145,1.43405,1.43791,254666.90099999998
02.07.2007 23:00:00.000 GMT+0200,1.43737,1.44618,1.43547,1.44395,254985.8986
03.07.2007 23:00:00.000 GMT+0200,1.44336,1.44459,1.43723,1.43916,253431.60069999998
04.07.2007 23:00:00.000 GMT+0200,1.43878,1.44473,1.43506,1.43590,254933.10150000005
05.07.2007 23:00:00.000 GMT+0200,1.43543,1.43656,1.42577,1.42955,254893.10039999997
06.07.2007 23:00:00.000 GMT+0200,1.42955,1.42955,1.42955,1.42955,0
07.07.2007 23:00:00.000 GMT+0200,1.42955,1.42955,1.42955,1.42955,0
08.07.2007 23:00:00.000 GMT+0200,1.42986,1.43059,1.42334,1.43027,261915.60430000006
09.07.2007 23:00:00.000 GMT+0200,1.43020,1.44920,1.42727,1.44853,254377.40300000002
10.07.2007 23:00:00.000 GMT+0200,1.44851,1.45926,1.44688,1.44880,256330.1999
11.07.2007 23:00:00.000 GMT+0200,1.44880,1.45118,1.43975,1.44163,254125.90040000004
12.07.2007 23:00:00.000 GMT+0200,1.44159,1.44791,1.43911,1.44341,255441.3997
13.07.2007 23:00:00.000 GMT+0200,1.44341,1.44341,1.44341,1.44341,0
14.07.2007 23:00:00.000 GMT+0200,1.44341,1.44341,1.44341,1.44341,0
15.07.2007 23:00:00.000 GMT+0200,1.44425,1.44487,1.43510,1.43707,249894.8977
16.07.2007 23:00:00.000 GMT+0200,1.43667,1.44036,1.43604,1.43806,257035.9006
17.07.2007 23:00:00.000 GMT+0200,1.43755,1.44397,1.43574,1.44023,256702.90110000002
18.07.2007 23:00:00.000 GMT+0200,1.43983,1.44462,1.43848,1.43979,256645.40039999998
19.07.2007 23:00:00.000 GMT+0200,1.43929,1.45064,1.43772,1.44961,257851.80140000003
20.07.2007 23:00:00.000 GMT+0200,1.44961,1.44961,1.44961,1.44961,0
21.07.2007 23:00:00.000 GMT+0200,1.44961,1.44961,1.44961,1.44961,0
22.07.2007 23:00:00.000 GMT+0200,1.44918,1.45049,1.43880,1.44497,254384.90159999995
23.07.2007 23:00:00.000 GMT+0200,1.44454,1.44727,1.42934,1.43138,256140.3001
24.07.2007 23:00:00.000 GMT+0200,1.43095,1.43446,1.42436,1.42899,256145.90219999995
25.07.2007 23:00:00.000 GMT+0200,1.42862,1.45027,1.42692,1.44800,257970.2025
26.07.2007 23:00:00.000 GMT+0200,1.44535,1.45615,1.43761,1.45003,257236.60259999998
27.07.2007 23:00:00.000 GMT+0200,1.45003,1.45003,1.45003,1.45003,0
28.07.2007 23:00:00.000 GMT+0200,1.45003,1.45003,1.45003,1.45003,0
29.07.2007 23:00:00.000 GMT+0200,1.44950,1.46443,1.44793,1.46123,263519.20200000005
30.07.2007 23:00:00.000 GMT+0200,1.46110,1.46284,1.45047,1.45900,257297.30120000005
31.07.2007 23:00:00.000 GMT+0200,1.45882,1.46057,1.44141,1.44309,258989.39990000002
01.08.2007 23:00:00.000 GMT+0200,1.44296,1.44790,1.43646,1.44157,257087.00060000003
02.08.2007 23:00:00.000 GMT+0200,1.44143,1.45562,1.44076,1.45470,257898.2983
03.08.2007 23:00:00.000 GMT+0200,1.45470,1.45470,1.45470,1.45470,0
04.08.2007 23:00:00.000 GMT+0200,1.45470,1.45470,1.45470,1.45470,0
05.08.2007 23:00:00.000 GMT+0200,1.45846,1.46272,1.44755,1.45162,251258.60000000003
06.08.2007 23:00:00.000 GMT+0200,1.45094,1.45780,1.44588,1.44885,256714.19899999996
07.08.2007 23:00:00.000 GMT+0200,1.44837,1.45119,1.44447,1.44661,256173.4006
08.08.2007 23:00:00.000 GMT+0200,1.44595,1.45348,1.44217,1.44705,255293.4998
09.08.2007 23:00:00.000 GMT+0200,1.44661,1.45098,1.43897,1.44127,256764.89709999997
10.08.2007 23:00:00.000 GMT+0200,1.44127,1.44127,1.44127,1.44127,0
11.08.2007 23:00:00.000 GMT+0200,1.44127,1.44127,1.44127,1.44127,0
12.08.2007 23:00:00.000 GMT+0200,1.44127,1.44544,1.42928,1.43417,255879.60030000002
13.08.2007 23:00:00.000 GMT+0200,1.43391,1.44650,1.43271,1.44402,256602.40139999997
14.08.2007 23:00:00.000 GMT+0200,1.44364,1.45416,1.44333,1.44956,255086.3974
15.08.2007 23:00:00.000 GMT+0200,1.44904,1.45485,1.43284,1.44426,257034.09829999995
16.08.2007 23:00:00.000 GMT+0200,1.44370,1.45015,1.42501,1.42695,255165.50139999998
17.08.2007 23:00:00.000 GMT+0200,1.42695,1.42695,1.42695,1.42695,0
18.08.2007 23:00:00.000 GMT+0200,1.42695,1.42695,1.42695,1.42695,0
19.08.2007 23:00:00.000 GMT+0200,1.42582,1.43283,1.41995,1.42157,262377.1013999999
20.08.2007 23:00:00.000 GMT+0200,1.42137,1.43440,1.41979,1.42995,254050.5012000001
21.08.2007 23:00:00.000 GMT+0200,1.42990,1.44010,1.42611,1.43784,255779.50070000006
22.08.2007 23:00:00.000 GMT+0200,1.43782,1.43988,1.42128,1.42814,255101.69809999998
23.08.2007 23:00:00.000 GMT+0200,1.42795,1.43932,1.42648,1.43828,252851.00060000003
24.08.2007 23:00:00.000 GMT+0200,1.43828,1.43828,1.43828,1.43828,0
25.08.2007 23:00:00.000 GMT+0200,1.43828,1.43828,1.43828,1.43828,0
26.08.2007 23:00:00.000 GMT+0200,1.43817,1.43920,1.43016,1.43866,248467.30009999996
27.08.2007 23:00:00.000 GMT+0200,1.43828,1.44908,1.43682,1.44723,255044.69749999998
28.08.2007 23:00:00.000 GMT+0200,1.44680,1.45202,1.44118,1.44951,254888.79830000002
29.08.2007 23:00:00.000 GMT+0200,1.44907,1.45321,1.43841,1.44212,255668.1006
30.08.2007 23:00:00.000 GMT+0200,1.44148,1.44627,1.43598,1.43788,253526.79770000002
31.08.2007 23:00:00.000 GMT+0200,1.43788,1.43810,1.43788,1.43810,0
01.09.2007 23:00:00.000 GMT+0200,1.43810,1.43810,1.43810,1.43810,0
02.09.2007 23:00:00.000 GMT+0200,1.43806,1.43867,1.43104,1.43388,255151.7984
03.09.2007 23:00:00.000 GMT+0200,1.43344,1.43692,1.42645,1.42706,252843.19690000004
04.09.2007 23:00:00.000 GMT+0200,1.42668,1.43919,1.42568,1.43761,252879.4013
05.09.2007 23:00:00.000 GMT+0200,1.43725,1.44519,1.43485,1.44003,254769.4008
06.09.2007 23:00:00.000 GMT+0200,1.43952,1.45525,1.43495,1.45230,253908.4993
07.09.2007 23:00:00.000 GMT+0200,1.45230,1.45230,1.45230,1.45230,0
08.09.2007 23:00:00.000 GMT+0200,1.45230,1.45230,1.45230,1.45230,0
09.09.2007 23:00:00.000 GMT+0200,1.45176,1.45929,1.45087,1.45180,260247.09939999995
10.09.2007 23:00:00.000 GMT+0200,1.45144,1.45297,1.43869,1.44215,253624.90150000007
11.09.2007 23:00:00.000 GMT+0200,1.44201,1.44717,1.43808,1.44102,255169.30030000003
12.09.2007 23:00:00.000 GMT+0200,1.44059,1.44248,1.43122,1.43539,253460.39529999997
13.09.2007 23:00:00.000 GMT+0200,1.43538,1.43710,1.42450,1.42830,252969.1016
14.09.2007 23:00:00.000 GMT+0200,1.42830,1.42830,1.42830,1.42830,0
15.09.2007 23:00:00.000 GMT+0200,1.42830,1.42830,1.42830,1.42830,0
16.09.2007 23:00:00.000 GMT+0200,1.42791,1.42972,1.42025,1.42453,252734.3054
17.09.2007 23:00:00.000 GMT+0200,1.42429,1.42591,1.41422,1.41567,254678.69950000002
18.09.2007 23:00:00.000 GMT+0200,1.41567,1.42117,1.40882,1.41642,254687.49739999996
19.09.2007 23:00:00.000 GMT+0200,1.41628,1.42244,1.40326,1.40904,253145.0987000001
20.09.2007 23:00:00.000 GMT+0200,1.40900,1.41337,1.40086,1.40920,253711.50040000005
21.09.2007 23:00:00.000 GMT+0200,1.40920,1.40920,1.40920,1.40920,0
22.09.2007 23:00:00.000 GMT+0200,1.40920,1.40920,1.40920,1.40920,0
23.09.2007 23:00:00.000 GMT+0200,1.40915,1.41433,1.40515,1.41117,253912.59920000003
24.09.2007 23:00:00.000 GMT+0200,1.41075,1.41979,1.40962,1.41882,253509.40159999992
25.09.2007 23:00:00.000 GMT+0200,1.41854,1.42598,1.41664,1.41779,253830.59940000004
26.09.2007 23:00:00.000 GMT+0200,1.41765,1.42115,1.41352,1.41694,252855.1008
27.09.2007 23:00:00.000 GMT+0200,1.41691,1.41915,1.41020,1.41420,253824.9971
28.09.2007 23:00:00.000 GMT+0200,1.41420,1.41420,1.41420,1.41420,0
29.09.2007 23:00:00.000 GMT+0200,1.41420,1.41420,1.41420,1.41420,0
30.09.2007 23:00:00.000 GMT+0200,1.41769,1.41895,1.40982,1.41096,247217.0019
01.10.2007 23:00:00.000 GMT+0200,1.41037,1.41687,1.40974,1.41157,253928.8973
02.10.2007 23:00:00.000 GMT+0200,1.41113,1.41519,1.40544,1.40631,251788.10050000003
03.10.2007 23:00:00.000 GMT+0200,1.40575,1.41264,1.40513,1.40907,253372.60020000002
04.10.2007 23:00:00.000 GMT+0200,1.40856,1.41009,1.38407,1.38519,253309.4016
05.10.2007 23:00:00.000 GMT+0200,1.38519,1.38519,1.38519,1.38519,0
06.10.2007 23:00:00.000 GMT+0200,1.38519,1.38519,1.38519,1.38519,0
07.10.2007 23:00:00.000 GMT+0200,1.38628,1.39015,1.38274,1.38575,252820.10309999998
08.10.2007 23:00:00.000 GMT+0200,1.38535,1.38876,1.38196,1.38398,254346.3996
09.10.2007 23:00:00.000 GMT+0200,1.38345,1.39256,1.38075,1.38833,251254.99740000005
10.10.2007 23:00:00.000 GMT+0200,1.38774,1.39161,1.38317,1.38580,253026.70069999996
11.10.2007 23:00:00.000 GMT+0200,1.38559,1.38982,1.37691,1.37765,251958.89849999998
12.10.2007 23:00:00.000 GMT+0200,1.37765,1.37765,1.37765,1.37765,0
13.10.2007 23:00:00.000 GMT+0200,1.37765,1.37765,1.37765,1.37765,0
14.10.2007 23:00:00.000 GMT+0200,1.37707,1.38818,1.37590,1.38704,252198.00100000002
15.10.2007 23:00:00.000 GMT+0200,1.38654,1.38952,1.38206,1.38723,252668.2984
16.10.2007 23:00:00.000 GMT+0200,1.38690,1.39229,1.38189,1.38423,252713.89860000001
17.10.2007 23:00:00.000 GMT+0200,1.38336,1.39717,1.38240,1.39170,251220.5971
18.10.2007 23:00:00.000 GMT+0200,1.39115,1.39388,1.37277,1.38236,251616.30130000002
19.10.2007 23:00:00.000 GMT+0200,1.38236,1.38236,1.38236,1.38236,0
20.10.2007 23:00:00.000 GMT+0200,1.38236,1.38236,1.38236,1.38236,0
21.10.2007 23:00:00.000 GMT+0200,1.38444,1.39491,1.38298,1.38686,259468.502
22.10.2007 23:00:00.000 GMT+0200,1.38788,1.38811,1.37150,1.37795,251499.7025
23.10.2007 23:00:00.000 GMT+0200,1.37776,1.38414,1.37494,1.38154,251724.69939999998
24.10.2007 23:00:00.000 GMT+0200,1.38134,1.38546,1.37711,1.38426,252232.09699999998
25.10.2007 23:00:00.000 GMT+0200,1.38407,1.38559,1.37768,1.38400,254689.1006
26.10.2007 23:00:00.000 GMT+0200,1.38400,1.38400,1.38400,1.38400,0
27.10.2007 23:00:00.000 GMT+0200,1.38400,1.38400,1.38400,1.38400,0
28.10.2007 22:00:00.000 GMT+0100,1.38580,1.38641,1.37206,1.37567,250739.19850000003
29.10.2007 22:00:00.000 GMT+0100,1.37566,1.37848,1.37267,1.37618,251233.30129999993
30.10.2007 22:00:00.000 GMT+0100,1.37598,1.38138,1.36359,1.36576,250729.50180000006
31.10.2007 22:00:00.000 GMT+0100,1.36544,1.37343,1.35982,1.37155,251528.50019999998
01.11.2007 22:00:00.000 GMT+0100,1.37138,1.37335,1.35025,1.35503,251525.49760000003
02.11.2007 22:00:00.000 GMT+0100,1.35503,1.35503,1.35503,1.35503,0
03.11.2007 22:00:00.000 GMT+0100,1.35503,1.35503,1.35503,1.35503,0
04.11.2007 23:00:00.000 GMT+0100,1.35712,1.35905,1.34601,1.34998,252680.49860000002
05.11.2007 23:00:00.000 GMT+0100,1.34993,1.35233,1.33891,1.33907,252330.40069999994
06.11.2007 23:00:00.000 GMT+0100,1.33870,1.36176,1.32860,1.36133,249784.9005
07.11.2007 23:00:00.000 GMT+0100,1.36112,1.37708,1.35422,1.37101,251847.9008
08.11.2007 23:00:00.000 GMT+0100,1.37103,1.38608,1.36089,1.38548,250895.90019999995
09.11.2007 23:00:00.000 GMT+0100,1.38548,1.38548,1.38548,1.38548,0
10.11.2007 23:00:00.000 GMT+0100,1.38548,1.38548,1.38548,1.38548,0
11.11.2007 23:00:00.000 GMT+0100,1.38723,1.41078,1.38134,1.40686,247855.89860000001
12.11.2007 23:00:00.000 GMT+0100,1.40708,1.41211,1.39046,1.39933,252719.6985
13.11.2007 23:00:00.000 GMT+0100,1.39926,1.41745,1.39711,1.41642,251792.30010000002
14.11.2007 23:00:00.000 GMT+0100,1.41638,1.44099,1.40962,1.43911,252602.00019999998
15.11.2007 23:00:00.000 GMT+0100,1.43902,1.44427,1.42265,1.42553,252041.69899999996
16.11.2007 23:00:00.000 GMT+0100,1.42553,1.42553,1.42553,1.42553,0
17.11.2007 23:00:00.000 GMT+0100,1.42553,1.42553,1.42553,1.42553,0
18.11.2007 23:00:00.000 GMT+0100,1.43288,1.44392,1.41956,1.44204,250266.4995
19.11.2007 23:00:00.000 GMT+0100,1.44200,1.45769,1.43595,1.45235,251461.79750000002
20.11.2007 23:00:00.000 GMT+0100,1.45240,1.47063,1.44946,1.46521,252405.19899999994
21.11.2007 23:00:00.000 GMT+0100,1.46512,1.46702,1.45473,1.46248,251963.00140000004
22.11.2007 23:00:00.000 GMT+0100,1.46265,1.46999,1.45775,1.46483,252945.09900000002
23.11.2007 23:00:00.000 GMT+0100,1.46483,1.46483,1.46483,1.46483,0
24.11.2007 23:00:00.000 GMT+0100,1.46483,1.46483,1.46483,1.46483,0
25.11.2007 23:00:00.000 GMT+0100,1.46238,1.47441,1.45553,1.47157,252378.3973
26.11.2007 23:00:00.000 GMT+0100,1.47158,1.48438,1.46057,1.47726,252475.49850000002
27.11.2007 23:00:00.000 GMT+0100,1.47715,1.47890,1.45670,1.46179,251652.9011
28.11.2007 23:00:00.000 GMT+0100,1.46172,1.47486,1.44996,1.47099,251370.79869999998
29.11.2007 23:00:00.000 GMT+0100,1.47088,1.47591,1.45986,1.46004,253075.80120000005
30.11.2007 23:00:00.000 GMT+0100,1.46004,1.46203,1.46004,1.46203,0
01.12.2007 23:00:00.000 GMT+0100,1.46203,1.46203,1.46203,1.46203,0
02.12.2007 23:00:00.000 GMT+0100,1.46214,1.47232,1.46040,1.46471,255548.59660000005
03.12.2007 23:00:00.000 GMT+0100,1.46475,1.49794,1.46471,1.49042,251160.0991
04.12.2007 23:00:00.000 GMT+0100,1.49049,1.50286,1.47710,1.47710,252031.20009999996
05.12.2007 23:00:00.000 GMT+0100,1.47743,1.48564,1.47313,1.47491,251680.99870000003
06.12.2007 23:00:00.000 GMT+0100,1.47499,1.48477,1.46490,1.47230,252704.59860000008
07.12.2007 23:00:00.000 GMT+0100,1.47230,1.47230,1.47230,1.47230,0
08.12.2007 23:00:00.000 GMT+0100,1.47230,1.47230,1.47230,1.47230,0
09.12.2007 23:00:00.000 GMT+0100,1.47116,1.48852,1.46908,1.48097,251501.79960000003
10.12.2007 23:00:00.000 GMT+0100,1.48083,1.49256,1.47534,1.48723,251693.59930000003
11.12.2007 23:00:00.000 GMT+0100,1.48627,1.49482,1.47813,1.48738,251823.0981
12.12.2007 23:00:00.000 GMT+0100,1.48710,1.49370,1.48291,1.49306,251459.0989
13.12.2007 23:00:00.000 GMT+0100,1.49299,1.49456,1.46149,1.46647,252259.99740000002
14.12.2007 23:00:00.000 GMT+0100,1.46647,1.46647,1.46647,1.46647,0
15.12.2007 23:00:00.000 GMT+0100,1.46647,1.46647,1.46647,1.46647,0
16.12.2007 23:00:00.000 GMT+0100,1.46426,1.47086,1.44091,1.44719,251400.09939999995
17.12.2007 23:00:00.000 GMT+0100,1.44725,1.45972,1.43976,1.44881,251102.3
18.12.2007 23:00:00.000 GMT+0100,1.44880,1.45251,1.43749,1.44108,251956.2986
19.12.2007 23:00:00.000 GMT+0100,1.44131,1.44251,1.42511,1.43373,252508.6007
20.12.2007 23:00:00.000 GMT+0100,1.43396,1.43829,1.42236,1.42495,249147.9023
21.12.2007 23:00:00.000 GMT+0100,1.42495,1.42495,1.42495,1.42495,0
22.12.2007 23:00:00.000 GMT+0100,1.42495,1.42495,1.42495,1.42495,0
23.12.2007 23:00:00.000 GMT+0100,1.42519,1.42818,1.41500,1.41505,247551.4997
24.12.2007 23:00:00.000 GMT+0100,1.41518,1.42001,1.41417,1.41832,175878.59989999997
25.12.2007 23:00:00.000 GMT+0100,1.41828,1.42625,1.41658,1.42104,250116.89870000002
26.12.2007 23:00:00.000 GMT+0100,1.42104,1.43602,1.41867,1.43360,253221.69879999995
27.12.2007 23:00:00.000 GMT+0100,1.43161,1.44513,1.43041,1.44470,253637.29820000005
28.12.2007 23:00:00.000 GMT+0100,1.44470,1.44470,1.44470,1.44470,0
29.12.2007 23:00:00.000 GMT+0100,1.44470,1.44470,1.44470,1.44470,0
30.12.2007 23:00:00.000 GMT+0100,1.44275,1.45644,1.43762,1.45607,251985.2006
31.12.2007 23:00:00.000 GMT+0100,1.45635,1.45660,1.44635,1.44715,126277.50010000002
01.01.2008 23:00:00.000 GMT+0100,1.44743,1.46864,1.44128,1.46123,253423.1014
02.01.2008 23:00:00.000 GMT+0100,1.46113,1.47093,1.45501,1.45886,253523.80069999993
03.01.2008 23:00:00.000 GMT+0100,1.45892,1.48231,1.44733,1.47748,252912.1994
04.01.2008 23:00:00.000 GMT+0100,1.47748,1.47748,1.47748,1.47748,0
05.01.2008 23:00:00.000 GMT+0100,1.47748,1.47748,1.47748,1.47748,0
06.01.2008 23:00:00.000 GMT+0100,1.47753,1.48020,1.46687,1.47570,254054.59769999998
07.01.2008 23:00:00.000 GMT+0100,1.47569,1.48128,1.46672,1.47963,251905.6989
08.01.2008 23:00:00.000 GMT+0100,1.47945,1.48294,1.47257,1.47978,252551.00060000003
09.01.2008 23:00:00.000 GMT+0100,1.47996,1.49837,1.47447,1.49471,252973.2005
10.01.2008 23:00:00.000 GMT+0100,1.49449,1.51074,1.48930,1.50476,253496.3991
11.01.2008 23:00:00.000 GMT+0100,1.50476,1.50476,1.50476,1.50476,0
12.01.2008 23:00:00.000 GMT+0100,1.50476,1.50476,1.50476,1.50476,0
13.01.2008 23:00:00.000 GMT+0100,1.50679,1.51879,1.50465,1.51155,257448.79939999996
14.01.2008 23:00:00.000 GMT+0100,1.51155,1.51659,1.50404,1.50660,253974.20190000001
15.01.2008 23:00:00.000 GMT+0100,1.50688,1.51957,1.49659,1.50108,254490.3988
16.01.2008 23:00:00.000 GMT+0100,1.50112,1.51384,1.48784,1.50608,253006.40239999996
17.01.2008 23:00:00.000 GMT+0100,1.50650,1.50795,1.49869,1.50052,253603.7997
18.01.2008 23:00:00.000 GMT+0100,1.50052,1.50052,1.50052,1.50052,0
19.01.2008 23:00:00.000 GMT+0100,1.50052,1.50052,1.50052,1.50052,0
20.01.2008 23:00:00.000 GMT+0100,1.49821,1.50040,1.48710,1.49488,252601.60070000007
21.01.2008 23:00:00.000 GMT+0100,1.49494,1.50713,1.48630,1.50517,253124.5979
22.01.2008 23:00:00.000 GMT+0100,1.50522,1.50752,1.48867,1.49734,254153.89920000004
23.01.2008 23:00:00.000 GMT+0100,1.49758,1.49929,1.47825,1.48026,252997.8999
24.01.2008 23:00:00.000 GMT+0100,1.48039,1.48637,1.47261,1.47886,254709.79860000004
25.01.2008 23:00:00.000 GMT+0100,1.47886,1.47886,1.47886,1.47886,0
26.01.2008 23:00:00.000 GMT+0100,1.47886,1.47886,1.47886,1.47886,0
27.01.2008 23:00:00.000 GMT+0100,1.47940,1.48964,1.47782,1.48297,254691.90129999994
28.01.2008 23:00:00.000 GMT+0100,1.48309,1.48612,1.46745,1.47461,254121.90159999998
29.01.2008 23:00:00.000 GMT+0100,1.47464,1.47788,1.46665,1.47525,252969.69979999997
30.01.2008 23:00:00.000 GMT+0100,1.47528,1.49549,1.47370,1.48953,252974.50259999995
31.01.2008 23:00:00.000 GMT+0100,1.48933,1.49376,1.46667,1.47212,254058.90110000002
01.02.2008 23:00:00.000 GMT+0100,1.47212,1.47212,1.47212,1.47212,0
02.02.2008 23:00:00.000 GMT+0100,1.47212,1.47212,1.47212,1.47212,0
03.02.2008 23:00:00.000 GMT+0100,1.47188,1.48336,1.46947,1.47265,248941.1979
04.02.2008 23:00:00.000 GMT+0100,1.47268,1.47777,1.46515,1.47537,251770.89889999997
05.02.2008 23:00:00.000 GMT+0100,1.47536,1.47728,1.46599,1.47116,252749.6015
06.02.2008 23:00:00.000 GMT+0100,1.47114,1.47479,1.45793,1.46023,251534.49850000005
